CNES;UNIDADE;COD INT;Procedimento/Grupo;SUB_ITEM_CODIGO;SUB_ITEM_DESCRICAO;TIPO;REGULADO;VALORES
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174487;ESPECTROFOTOMETRIA NO LIQUIDO AMNIOTICO (0174487);FINANCEIRO;Não;6,56
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174389;ESPERMOGRAMA (0174389);FINANCEIRO;Não;
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174334;ESPLENOGRAMA (0174334);FINANCEIRO;Não;5,79
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174219;EXAME COPROLOGICO FUNCIONAL (0174219);FINANCEIRO;Não;3,04
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174335;EXAME DE CARACTERES FISICOS CONTAGEM GLOBAL E ESPECIFICA DE CELUL (0174335);FINANCEIRO;Não;1,89
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174538;EXAME LABORATORIAL PARA DOENÇA DE GAUCHER I (0174538);FINANCEIRO;Não;80
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174439;EXAME LABORATORIAL PARA DOENÇA DE GAUCHER II (0174439);FINANCEIRO;Não;120
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174331;EXAME MICROBIOLOGICO A FRESCO (DIRETO) (0174331);FINANCEIRO;Não;2,8
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174244;EXAME QUALITATIVO DE CALCULOS URINARIOS (0174244);FINANCEIRO;Não;3,7
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174353;FENOTIPAGEM DE SISTEMA RH - HR (0174353);FINANCEIRO;Não;10,65
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174582;FOSFORO (NA URINA 24 HORAS) (0174582);FINANCEIRO;Não;2,01
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174046;GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCETO BASE ) (0174046);FINANCEIRO;Não;15,65
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174384;GLICEMIA POS PRANDIAL (0174384);FINANCEIRO;Não;3,63
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174124;HEMATOCRITO (0174124);FINANCEIRO;Não;1,53
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174319;HEMOCULTURA (0174319);FINANCEIRO;Não;11,49
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174125;HEMOGRAMA COMPLETO (0174125);FINANCEIRO;Não;4,11
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174320;IDENTIFICACAO AUTOMATIZADA DE MICROORGANISMOS (0174320);FINANCEIRO;Não;5,63
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174354;IDENTIFICACAO DE ANTICORPOS SERICOS IRREGULARES C/ PAINEL DE HEMA (0174354);FINANCEIRO;Não;10,65
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174220;IDENTIFICACAO DE FRAGMENTOS DE HELMINTOS (0174220);FINANCEIRO;Não;1,65
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174390;IGE POR GRUPO ESPECIFICO - QT.01 (0174390);FINANCEIRO;Não;9,25
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174391;IGE POR GRUPO ESPECIFICO - QT.02 (0174391);FINANCEIRO;Não;9,25
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174392;IGE POR GRUPO ESPECIFICO - QT.03 (0174392);FINANCEIRO;Não;9,25
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174393;IGE POR GRUPO ESPECIFICO - QT.04 (0174393);FINANCEIRO;Não;9,25
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174394;IGE POR GRUPO ESPECIFICO - QT.05 (0174394);FINANCEIRO;Não;9,25
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174395;IGE POR GRUPO ESPECIFICO - QT.06 (0174395);FINANCEIRO;Não;9,25
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174396;IGE POR GRUPO ESPECIFICO - QT.07 (0174396);FINANCEIRO;Não;9,25
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174397;IGE POR GRUPO ESPECIFICO - QT.08 (0174397);FINANCEIRO;Não;9,25
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174398;IGE POR GRUPO ESPECIFICO - QT.09 (0174398);FINANCEIRO;Não;9,25
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174170;IMUNOELETROFORESE DE PROTEINAS (0174170);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174171;IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR) (0174171);FINANCEIRO;Não;80
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174126;LEUCOGRAMA (0174126);FINANCEIRO;Não;2,73
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174583;MAGNÉSIO (NA URINA 24 HORAS) (0174583);FINANCEIRO;Não;2,01
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174336;MIELOGRAMA (0174336);FINANCEIRO;Não;5,79
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174314;PEQUISA DE PNEUMOCYSTI CARINI (0174314);FINANCEIRO;Não;4,33
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174613;PESQ. LABORAT. DE ANTICORP. CONTRA VIRUS HEPATITE C (ANTI HCV)POP.GERAL(EXCETO GESTANTE PARCEIRO (A) (0174613);FINANCEIRO;Não;18,55
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174623;PESQ LABORAT DE ANTÍGENO DE SUPERF DO VÍRUS HEPATITE B (HBSAG) EM PARCEIRO OU PARCERIA DE GESTANTE (0174623);FINANCEIRO;Não;18,55
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174246;PESQUISA DE ALCAPTONA NA URINA (0174246);FINANCEIRO;Não;2,04
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174247;PESQUISA DE AMINOACIDOS NA URINA (0174247);FINANCEIRO;Não;3,7
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174134;PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA (0174134);FINANCEIRO;Não;10
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174135;PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA (0174135);FINANCEIRO;Não;10
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174413;PESQUISA DE ANTICORPOS ANTIADENOVIRUS (0174413);FINANCEIRO;Não;9,25
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174414;PESQUISA DE ANTICORPOS ANTIAMEBAS (0174414);FINANCEIRO;Não;10
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174415;PESQUISA DE ANTICORPOS ANTIASPERGILLUS (0174415);FINANCEIRO;Não;9,25
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174416;PESQUISA DE ANTICORPOS ANTIBRUCELAS (0174416);FINANCEIRO;Não;3,7
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174417;PESQUISA DE ANTICORPOS ANTICISTICERCO (0174417);FINANCEIRO;Não;5,83
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174376;PESQUISA DE ANTICORPOS ANTICLAMIDIA (POR IMUNOFLUORESCENCIA) (0174376);FINANCEIRO;Não;10
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174141;PESQUISA DE ANTICORPOS ANTICORTEX SUPRARENAL (0174141);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174136;PESQUISA DE ANTICORPOS ANTI-DNA (0174136);FINANCEIRO;Não;8,67
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174418;PESQUISA DE ANTICORPOS ANTIEQUINOCOCOS (0174418);FINANCEIRO;Não;9,25
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174142;PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70) (0174142);FINANCEIRO;Não;10
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174488;PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES ( ELISA ) (0174488);FINANCEIRO;Não;9,7
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174187;PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO) (0174187);FINANCEIRO;Não;2,83
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174143;PESQUISA DE ANTICORPOS ANTIFIGADO (0174143);FINANCEIRO;Não;10
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174144;PESQUISA DE ANTICORPOS ANTIGLOMERULO (0174144);FINANCEIRO;Não;10
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174388;PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI (0174388);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174195;PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT) (0174195);FINANCEIRO;Não;85
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174420;PESQUISA DE ANTICORPOS ANTIILHOTA DE LANGERHANS (0174420);FINANCEIRO;Não;10
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174145;PESQUISA DE ANTICORPOS ANTIINSULINA (0174145);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174421;PESQUISA DE ANTICORPOS ANTILEPTOSPIRAS (0174421);FINANCEIRO;Não;4,1
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174422;PESQUISA DE ANTICORPOS ANTILISTERIA (0174422);FINANCEIRO;Não;5,5
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174146;PESQUISA DE ANTICORPOS ANTIMICROSSOMAS (0174146);FINANCEIRO;Não;
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174147;PESQUISA DE ANTICORPOS ANTIMITOCONDRIA (0174147);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174148;PESQUISA DE ANTICORPOS ANTIMUSCULO ESTRIADO (0174148);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174149;PESQUISA DE ANTICORPOS ANTIMUSCULO LISO (0174149);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174150;PESQUISA DE ANTICORPOS ANTINUCLEO (0174150);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174151;PESQUISA DE ANTICORPOS ANTIPARIETAIS (0174151);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174423;PESQUISA DE ANTICORPOS ANTIPLASMODIOS (0174423);FINANCEIRO;Não;10
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174137;PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP) (0174137);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174412;PESQUISA DE ANTICORPOS ANTI-SCHISTOSOMAS (0174412);FINANCEIRO;Não;5,74
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174138;PESQUISA DE ANTICORPOS ANTI-SM (0174138);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174139;PESQUISA DE ANTICORPOS ANTI-SS-A (RO) (0174139);FINANCEIRO;Não;18,55
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174140;PESQUISA DE ANTICORPOS ANTI-SS-B (LA) (0174140);FINANCEIRO;Não;18,55
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174152;PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA (0174152);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174155;PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA (0174155);FINANCEIRO;Não;18,55
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174156;PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B ( (0174156);FINANCEIRO;Não;18,55
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174424;PESQUISA DE ANTICORPOS CONTRA HISTOPLASMA (0174424);FINANCEIRO;Não;7,78
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174425;PESQUISA DE ANTICORPOS CONTRA O SPOROTRIX SCHENKII (0174425);FINANCEIRO;Não;9,71
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174130;PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV) (0174130);FINANCEIRO;Não;18,55
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174426;PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO (0174426);FINANCEIRO;Não;9,25
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174427;PESQUISA DE ANTICORPOS CONTRA PARACOCCIDIOIDES BRASILIENSIS (0174427);FINANCEIRO;Não;4,1
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174199;PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA (0174199);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174131;PESQUISA DE ANTICORPOS E/OU ANTIGENO DO VIRUS SINCICIAL RESPIRATO (0174131);FINANCEIRO;Não;18,55
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174428;PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR (0174428);FINANCEIRO;Não;2,83
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174200;PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS (0174200);FINANCEIRO;Não;
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174429;PESQUISA DE ANTICORPOS IGG ANTILEISHMANIAS (0174429);FINANCEIRO;Não;9,25
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174201;PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA (0174201);FINANCEIRO;Não;
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174430;PESQUISA DE ANTICORPOS IGG ANTITRYPANOSOMA CRUZI (0174430);FINANCEIRO;Não;9,25
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174157;PESQUISA DE ANTICORPOS IGG CONTRA ANTIGENO CENTRAL DO VIRUS DA HE (0174157);FINANCEIRO;Não;18,55
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174132;PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS (DENGUE E FEBRE AMARE (0174132);FINANCEIRO;Não;30
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174153;PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG) (0174153);FINANCEIRO;Não;18,55
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174202;PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA (0174202);FINANCEIRO;Não;
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174212;PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOST (0174212);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174400;PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR (0174400);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174203;PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES (0174203);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174204;PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS (0174204);FINANCEIRO;Não;
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174432;PESQUISA DE ANTICORPOS IGM ANTILEISHMANIAS (0174432);FINANCEIRO;Não;10
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174205;PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA (0174205);FINANCEIRO;Não;
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174433;PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI (0174433);FINANCEIRO;Não;9,25
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174133;PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS (DENGUE E FEBRE AMARE (0174133);FINANCEIRO;Não;20
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174154;PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG) (0174154);FINANCEIRO;Não;18,55
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174206;PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA (0174206);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174213;PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOST (0174213);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174401;PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR (0174401);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174207;PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES (0174207);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174355;PESQUISA DE ANTICORPOS IRREGULARES PELO METODO DA ELUICAO (0174355);FINANCEIRO;Não;5,79
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174356;PESQUISA DE ANTICORPOS SERICOS IRREGULARES 37OC (0174356);FINANCEIRO;Não;5,79
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174357;PESQUISA DE ANTICORPOS SERICOS IRREGULARES A FRIO (0174357);FINANCEIRO;Não;5,79
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174184;PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA) (0174184);FINANCEIRO;Não;
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174160;PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG) (0174160);FINANCEIRO;Não;18,55
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174100;PESQUISA DE ATIVIDADE DO COFATOR DE RISTOCETINA (0174100);FINANCEIRO;Não;25
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174315;PESQUISA DE BACILO DIFTERICO (0174315);FINANCEIRO;Não;2,8
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174248;PESQUISA DE BETA-MERCAPTO-LACTATO-DISSULFIDURIA (0174248);FINANCEIRO;Não;2,04
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174249;PESQUISA DE CADEIAS LEVES KAPPA E LAMBDA (0174249);FINANCEIRO;Não;2,4
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174343;PESQUISA DE CARACTERES FISICOS NO LIQUOR (0174343);FINANCEIRO;Não;1,89
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174114;PESQUISA DE CELULAS LE (0174114);FINANCEIRO;Não;4,11
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174490;PESQUISA DE CELULAS ORANGIOFILAS (0174490);FINANCEIRO;Não;1,89
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174250;PESQUISA DE CISTINA NA URINA (0174250);FINANCEIRO;Não;2,04
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174208;PESQUISA DE CLAMIDIA (POR CAPTURA HIBRIDA) (0174208);FINANCEIRO;Não;24
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174251;PESQUISA DE COPROPORFIRINA NA URINA (0174251);FINANCEIRO;Não;2,04
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174115;PESQUISA DE CORPUSCULOS DE HEINZ (0174115);FINANCEIRO;Não;2,73
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174172;PESQUISA DE CRIOGLOBULINAS (0174172);FINANCEIRO;Não;2,83
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174491;PESQUISA DE CRISTAIS C/ LUZ POLARIZADA (0174491);FINANCEIRO;Não;1,89
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174228;PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA) (0174228);FINANCEIRO;Não;1,65
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174221;PESQUISA DE EOSINOFILOS (0174221);FINANCEIRO;Não;1,65
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174252;PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA (0174252);FINANCEIRO;Não;3,7
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174492;PESQUISA DE ESPERMATOZOIDES (APOS VASECTOMIA) (0174492);FINANCEIRO;Não;4,8
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174332;PESQUISA DE ESTREPTOCOCOS BETA-HEMOLITICOS DO GRUPO A (0174332);FINANCEIRO;Não;4,33
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174188;PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE) (0174188);FINANCEIRO;Não;4,1
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174361;PESQUISA DE FATOR RH (INCLUI D FRACO) (0174361);FINANCEIRO;Não;1,37
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174253;PESQUISA DE FENIL-CETONA NA URINA (0174253);FINANCEIRO;Não;2,04
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174075;PESQUISA DE FILARIA (0174075);FINANCEIRO;Não;2,73
